2022-07-27 10:47:27,912 DEBUG   MainThread:101136 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-27 11:08:15,314 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:08:20,689 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:08:20,689 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:08:27,320 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:08:33,588 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:08:35,816 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:08:35,816 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:08:41,326 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:08:50,943 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:08:50,943 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:08:55,334 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:09:05,062 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:09:06,062 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:09:06,062 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:09:09,340 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:09:21,184 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:09:21,185 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:09:23,347 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:09:36,306 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:09:36,307 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:09:36,533 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:09:37,353 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:09:51,359 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:09:51,432 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:09:51,432 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:10:05,366 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:10:06,564 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:10:06,564 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:10:07,943 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:10:19,372 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:10:22,107 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:10:22,107 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:10:31,377 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:10:37,235 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:10:37,236 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:10:39,388 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:10:45,384 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:10:52,359 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:10:52,360 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:10:59,389 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:11:07,479 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:11:07,479 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:11:10,759 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:11:11,413 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:11:19,448 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:11:22,611 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:11:22,611 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:11:29,443 DEBUG   SenderThread:101136 [sender.py:send():235] send: files
2022-07-27 11:11:29,444 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: partial_history
2022-07-27 11:11:29,443 INFO    SenderThread:101136 [sender.py:_save_file():947] saving file media/images/viz_81_f59e926e52d6cf07d43b.png with policy now
2022-07-27 11:11:29,444 WARNING HandlerThread:101136 [handler.py:handle_request_partial_history():511] Step 29 < 81. Dropping entry: {'GAN': 4.593663692474365, 'GAN_Feat': 0.3601750433444977, 'L1': 0.11296539753675461, 'D_Fake': 3.548249196683173e-06, 'D_real': 0.0884108766913414, 'acc': 0.6802502870559692, 'viz': {'_type': 'image-file', 'path': 'media/images/viz_81_f59e926e52d6cf07d43b.png', 'sha256': 'f59e926e52d6cf07d43b13699c0403a7a76e1a4b34d9c6f37834d794d171ba34', 'size': 132381, 'format': 'png', 'width': 1200, 'height': 600}, 'learning_rate_G': 0.0002, '_timestamp': 1658920289, '_runtime': 57157}.
2022-07-27 11:11:29,657 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images/viz_81_f59e926e52d6cf07d43b.png
2022-07-27 11:11:29,657 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images
2022-07-27 11:11:29,978 INFO    Thread-26 :101136 [upload_job.py:push():137] Uploaded file /tmp/tmpcjnvq35hwandb/15o6wffd-media/images/viz_81_f59e926e52d6cf07d43b.png
2022-07-27 11:11:31,657 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:11:37,735 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:11:37,735 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:11:43,811 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:11:45,665 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:11:52,863 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:11:52,864 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:11:59,672 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:12:07,985 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:12:07,986 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:12:13,679 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:12:15,199 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:12:23,112 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:12:23,112 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:12:27,686 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:12:38,233 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:12:38,234 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:12:41,693 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:12:46,621 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:12:53,358 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:12:53,358 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:12:55,699 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:08,494 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:13:08,494 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:13:09,706 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:18,030 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:13:23,622 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:13:23,622 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:13:23,713 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:35,719 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:37,720 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:38,776 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:13:38,777 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:13:49,466 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:13:49,726 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:13:53,895 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:13:53,895 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:14:03,733 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:14:09,014 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:14:09,014 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:14:17,740 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:14:20,883 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:14:24,143 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:14:24,143 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:14:31,747 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:14:39,265 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:14:39,265 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:14:45,754 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:14:52,407 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:14:54,385 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:14:54,385 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:14:59,761 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:15:09,508 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:15:09,508 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:15:13,768 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:15:23,834 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:15:24,635 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:15:24,635 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:15:27,774 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:15:39,910 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:15:39,910 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:15:41,781 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:15:53,787 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:15:55,054 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:15:55,054 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:15:55,286 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:15:55,788 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:16:07,795 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:16:10,177 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:16:10,178 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:16:21,801 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:16:25,304 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:16:25,304 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:16:26,653 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:16:35,809 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:16:40,430 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:16:40,430 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:16:49,815 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:16:55,660 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:16:55,660 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:16:58,131 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:17:03,823 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:17:10,832 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:17:10,833 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:17:17,831 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:17:25,973 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:17:25,973 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:17:31,838 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:17:33,436 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:17:45,845 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:17:45,973 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:17:45,974 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:17:59,852 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:00,998 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:18:01,118 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:18:01,118 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:18:11,858 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:13,859 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:16,287 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:18:16,287 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:18:25,866 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:31,413 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:18:31,413 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:18:32,437 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:18:39,872 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:46,655 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:18:46,655 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:18:53,879 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:18:59,881 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:19:01,777 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:19:01,777 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:19:04,745 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:19:10,409 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: partial_history
2022-07-27 11:19:10,410 WARNING HandlerThread:101136 [handler.py:handle_request_partial_history():511] Step 30 < 81. Dropping entry: {'GAN': 11.420082092285156, 'GAN_Feat': 0.7042882442474365, 'L1': 0.09547313302755356, 'D_Fake': 0.005657225381582975, 'D_real': 0.0, 'acc': nan, 'viz': {'_type': 'image-file', 'path': 'media/images/viz_81_dc0ed6615db2c692e3cf.png', 'sha256': 'dc0ed6615db2c692e3cf1ff926d48943eeb3a0970580485a33cd852ca5508d3b', 'size': 137626, 'format': 'png', 'width': 1200, 'height': 600}, 'learning_rate_G': 0.0002, '_timestamp': 1658920750, '_runtime': 57618}.
2022-07-27 11:19:10,410 DEBUG   SenderThread:101136 [sender.py:send():235] send: files
2022-07-27 11:19:10,411 INFO    SenderThread:101136 [sender.py:_save_file():947] saving file media/images/viz_81_dc0ed6615db2c692e3cf.png with policy now
2022-07-27 11:19:10,970 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images/viz_81_dc0ed6615db2c692e3cf.png
2022-07-27 11:19:10,971 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/media/images
2022-07-27 11:19:10,990 INFO    Thread-28 :101136 [upload_job.py:push():137] Uploaded file /tmp/tmpcjnvq35hwandb/1z3gbn0e-media/images/viz_81_dc0ed6615db2c692e3cf.png
2022-07-27 11:19:11,971 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:19:17,001 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:19:17,002 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:19:25,978 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:19:27,980 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:19:32,124 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:19:32,124 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:19:37,220 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
2022-07-27 11:19:39,986 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:19:47,252 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:19:47,252 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:19:53,994 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:20:02,381 DEBUG   HandlerThread:101136 [handler.py:handle_request():141] handle_request: stop_status
2022-07-27 11:20:02,382 DEBUG   SenderThread:101136 [sender.py:send_request():249] send_request: stop_status
2022-07-27 11:20:08,001 INFO    Thread-10 :101136 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220727_104727-bjvg6h7j/files/output.log
2022-07-27 11:20:08,691 DEBUG   SenderThread:101136 [sender.py:send():235] send: stats
